field_component,derivative_x,region_name,s_start,s_end,idx_start,idx_end,param_index,param_name,param_symbol,param_value,to_fit
Bx,0,Poly_34,862.0,916.0,1962,2016,1,ks_0_1,ks_0_1,3896.7599820319524,True
Bx,0,Poly_34,862.0,916.0,1962,2016,2,ks_0_2,ks_0_2,-6.578918170183663,True
Bx,0,Poly_34,862.0,916.0,1962,2016,3,ks_0_3,ks_0_3,0.0049350202813189005,True
Bx,0,Poly_34,862.0,916.0,1962,2016,4,ks_0_4,ks_0_4,-1.3877810027151743e-06,True
Bx,0,Poly_35,916.0,963.0,2016,2063,0,ks_0_0,ks_0_0,-491466.89839219954,True
Bx,0,Poly_35,916.0,963.0,2016,2063,1,ks_0_1,ks_0_1,2067.588334767728,True
Bx,0,Poly_35,916.0,963.0,2016,2063,2,ks_0_2,ks_0_2,-3.260034891686212,True
Bx,0,Poly_35,916.0,963.0,2016,2063,3,ks_0_3,ks_0_3,0.0022832375279750196,True
Bx,0,Poly_35,916.0,963.0,2016,2063,4,ks_0_4,ks_0_4,-5.993221196387806e-07,True
Bx,0,Poly_36,963.0,973.0,2063,2073,0,ks_0_0,ks_0_0,8099584.718512145,True
Bx,0,Poly_36,963.0,973.0,2063,2073,1,ks_0_1,ks_0_1,-33408.61547592361,True
Bx,0,Poly_36,963.0,973.0,2063,2073,2,ks_0_2,ks_0_2,51.6705988924609,True
Bx,0,Poly_36,963.0,973.0,2063,2073,3,ks_0_3,ks_0_3,-0.0355143634381735,True
Bx,0,Poly_36,963.0,973.0,2063,2073,4,ks_0_4,ks_0_4,9.152798625730443e-06,True
Bx,0,Poly_37,973.0,984.0,2073,2084,0,ks_0_0,ks_0_0,-9831605.292289803,True
Bx,0,Poly_37,973.0,984.0,2073,2084,1,ks_0_1,ks_0_1,39960.09088298502,True
Bx,0,Poly_37,973.0,984.0,2073,2084,2,ks_0_2,ks_0_2,-60.902358885084595,True
Bx,0,Poly_37,973.0,984.0,2073,2084,3,ks_0_3,ks_0_3,0.04125092360751873,True
Bx,0,Poly_37,973.0,984.0,2073,2084,4,ks_0_4,ks_0_4,-1.0477050192289816e-05,True
Bx,0,Poly_38,984.0,994.0,2084,2094,0,ks_0_0,ks_0_0,4480150.733961774,True
Bx,0,Poly_38,984.0,994.0,2084,2094,1,ks_0_1,ks_0_1,-18061.507520880743,True
Bx,0,Poly_38,984.0,994.0,2084,2094,2,ks_0_2,ks_0_2,27.305285314357352,True
Bx,0,Poly_38,984.0,994.0,2084,2094,3,ks_0_3,ks_0_3,-0.018346660573508762,True
Bx,0,Poly_38,984.0,994.0,2084,2094,4,ks_0_4,ks_0_4,4.622732045101298e-06,True
Bx,0,Poly_39,994.0,1005.0,2094,2105,0,ks_0_0,ks_0_0,577425.7120264028,True
Bx,0,Poly_39,994.0,1005.0,2094,2105,1,ks_0_1,ks_0_1,-2310.2183834100097,True
Bx,0,Poly_39,994.0,1005.0,2094,2105,2,ks_0_2,ks_0_2,3.466068412220242,True
Bx,0,Poly_39,994.0,1005.0,2094,2105,3,ks_0_3,ks_0_3,-0.0023111853497595593,True
Bx,0,Poly_39,994.0,1005.0,2094,2105,4,ks_0_4,ks_0_4,5.77909591404227e-07,True
Bx,0,Poly_40,1005.0,1015.0,2105,2115,0,ks_0_0,ks_0_0,-558434.1461014212,True
Bx,0,Poly_40,1005.0,1015.0,2105,2115,1,ks_0_1,ks_0_1,2208.3975808980626,True
Bx,0,Poly_40,1005.0,1015.0,2105,2115,2,ks_0_2,ks_0_2,-3.2750092131631336,True
Bx,0,Poly_40,1005.0,1015.0,2105,2115,3,ks_0_3,ks_0_3,0.002158558740057821,True
Bx,0,Poly_40,1005.0,1015.0,2105,2115,4,ks_0_4,ks_0_4,-5.335129853809573e-07,True
Bx,0,Poly_41,1015.0,1026.0,2115,2126,0,ks_0_0,ks_0_0,334703.1798868821,True
Bx,0,Poly_41,1015.0,1026.0,2115,2126,1,ks_0_1,ks_0_1,-1310.4267340417005,True
Bx,0,Poly_41,1015.0,1026.0,2115,2126,2,ks_0_2,ks_0_2,1.9239430053850048,True
Bx,0,Poly_41,1015.0,1026.0,2115,2126,3,ks_0_3,ks_0_3,-0.0012554069748346851,True
Bx,0,Poly_41,1015.0,1026.0,2115,2126,4,ks_0_4,ks_0_4,3.0718756896808884e-07,True
Bx,0,Poly_42,1026.0,1037.0,2126,2137,0,ks_0_0,ks_0_0,-668.1381718935149,True
Bx,0,Poly_42,1026.0,1037.0,2126,2137,1,ks_0_1,ks_0_1,2.2505439510051453,True
Bx,0,Poly_42,1026.0,1037.0,2126,2137,2,ks_0_2,ks_0_2,-0.0027847979320186084,True
Bx,0,Poly_42,1026.0,1037.0,2126,2137,3,ks_0_3,ks_0_3,1.4888841243906055e-06,True
Bx,0,Poly_42,1026.0,1037.0,2126,2137,4,ks_0_4,ks_0_4,-2.86517966301428e-10,True
Bx,0,Poly_43,1037.0,1047.0,2137,2147,0,ks_0_0,ks_0_0,-257094.5606810229,True
Bx,0,Poly_43,1037.0,1047.0,2137,2147,1,ks_0_1,ks_0_1,984.1405250051668,True
Bx,0,Poly_43,1037.0,1047.0,2137,2147,2,ks_0_2,ks_0_2,-1.4126964526146994,True
Bx,0,Poly_43,1037.0,1047.0,2137,2147,3,ks_0_3,ks_0_3,0.0009012686560938823,True
Bx,0,Poly_43,1037.0,1047.0,2137,2147,4,ks_0_4,ks_0_4,-2.1561903242014044e-07,True
Bx,0,Poly_44,1047.0,1058.0,2147,2158,0,ks_0_0,ks_0_0,-300297.955059063,True
Bx,0,Poly_44,1047.0,1058.0,2147,2158,1,ks_0_1,ks_0_1,1141.5226212709306,True
Bx,0,Poly_44,1047.0,1058.0,2147,2158,2,ks_0_2,ks_0_2,-1.627220637954665,True
Bx,0,Poly_44,1047.0,1058.0,2147,2158,3,ks_0_3,ks_0_3,0.001030918472971235,True
Bx,0,Poly_44,1047.0,1058.0,2147,2158,4,ks_0_4,ks_0_4,-2.4492432130893897e-07,True
Bx,0,Poly_45,1058.0,1068.0,2158,2168,0,ks_0_0,ks_0_0,-1210524.9045992144,True
Bx,0,Poly_45,1058.0,1068.0,2158,2168,1,ks_0_1,ks_0_1,4559.214071167504,True
Bx,0,Poly_45,1058.0,1068.0,2158,2168,2,ks_0_2,ks_0_2,-6.439249955244242,True
Bx,0,Poly_45,1058.0,1068.0,2158,2168,3,ks_0_3,ks_0_3,0.0040419955694523686,True
Bx,0,Poly_45,1058.0,1068.0,2158,2168,4,ks_0_4,ks_0_4,-9.514487756657788e-07,True
Bx,0,Poly_46,1068.0,1079.0,2168,2179,0,ks_0_0,ks_0_0,493207.8571084707,True
Bx,0,Poly_46,1068.0,1079.0,2168,2179,1,ks_0_1,ks_0_1,-1835.657229168117,True
Bx,0,Poly_46,1068.0,1079.0,2168,2179,2,ks_0_2,ks_0_2,2.562014153722994,True
Bx,0,Poly_46,1068.0,1079.0,2168,2179,3,ks_0_3,ks_0_3,-0.001589227309962763,True
Bx,0,Poly_46,1068.0,1079.0,2168,2179,4,ks_0_4,ks_0_4,3.696739691254189e-07,True
Bx,0,Poly_47,1079.0,1089.0,2179,2189,0,ks_0_0,ks_0_0,746139.3309673738,True
Bx,0,Poly_47,1079.0,1089.0,2179,2189,1,ks_0_1,ks_0_1,-2753.81081637044,True
Bx,0,Poly_47,1079.0,1089.0,2179,2189,2,ks_0_2,ks_0_2,3.811339987838686,True
Bx,0,Poly_47,1079.0,1089.0,2179,2189,3,ks_0_3,ks_0_3,-0.0023444281113942913,True
Bx,0,Poly_47,1079.0,1089.0,2179,2189,4,ks_0_4,ks_0_4,5.407861693412148e-07,True
Bx,0,Poly_48,1089.0,1100.0,2189,2200,0,ks_0_0,ks_0_0,-648426.8067676898,True
Bx,0,Poly_48,1089.0,1100.0,2189,2200,1,ks_0_1,ks_0_1,2372.0284799036576,True
Bx,0,Poly_48,1089.0,1100.0,2189,2200,2,ks_0_2,ks_0_2,-3.2539265401865674,True
Bx,0,Poly_48,1089.0,1100.0,2189,2200,3,ks_0_3,ks_0_3,0.0019838585518245173,True
Bx,0,Poly_48,1089.0,1100.0,2189,2200,4,ks_0_4,ks_0_4,-4.5356815825899784e-07,True
Bx,1,Poly_0,-1100.0,1100.0,0,2200,0,ks_1_0,ks_1_0,0,False
Bx,1,Poly_0,-1100.0,1100.0,0,2200,1,ks_1_1,ks_1_1,0,False
Bx,1,Poly_0,-1100.0,1100.0,0,2200,2,ks_1_2,ks_1_2,0,False
