point,name,norm_mm,after_radial_sign_norm_mm,after_rigid_correction_norm_mm,after_seed_correction_norm_mm,tangent_roll_hypothesis_norm_mm,request_r_at_socket_mm,roll_difference_rad,socket_rst_changed,delta_r_mm,delta_s_mm,delta_t_mm,after_radial_sign_x_mm,after_radial_sign_y_mm,after_radial_sign_z_mm,after_rigid_correction_x_mm,after_rigid_correction_y_mm,after_rigid_correction_z_mm,after_seed_correction_x_mm,after_seed_correction_y_mm,after_seed_correction_z_mm,tangent_roll_hypothesis_x_mm,tangent_roll_hypothesis_y_mm,tangent_roll_hypothesis_z_mm
MBNH.X0220382.E,MBNH.X0220382,39.974493380129914,0.02552940560620343,0.025529405595062362,0.0019807811940240738,0.0019807811940240738,20.0,2.0000000000314905e-09,False,39.974493365593766,0.0007959763148098625,0.0007270306575468289,-0.02525344074236907,0.0036764987988071457,0.0007054345186298182,-0.02525344075365865,0.0036764986361959018,0.0007054345587675925,-0.0015069064147610334,0.001074750798579771,0.0007054345587675925,-0.0015069064147610334,0.001074750798579771,0.0007054345587675925
MBNH.X0220382.S,MBNH.X0220382,39.973499796718066,0.026519001325771348,0.026519001315478737,0.0025974681316566564,0.0025974681316566564,19.999999999999996,2.0000000000314905e-09,False,39.97349978425987,0.0006828589963073575,0.000727805353559256,-0.026253440739837375,0.0036764987988062783,0.0007054340638824742,-0.026253440751133894,0.0036764986361959018,0.0007054341040202416,-0.0022696777932651457,0.001047743353410624,0.0007054341040202416,-0.0022696777932651457,0.001047743353410624,0.0007054341040202416
XCSV.X0220386.E,XCSV.X0220386,0.026076809720641254,0.026076809720641254,0.026076809720641254,0.00204953475828124,0.00204953475828124,0.0,0.0,False,-0.026055747859659296,-0.001047643532269795,2.1253462870088525e-05,-0.026000000048043148,0.0020000006770715117,0.0,-0.026000000048043148,0.0020000006770715117,0.0,-0.0019477238311083056,-0.0006379377737175673,0.0,-0.0019477238311083056,-0.0006379377737175673,0.0
XCSV.X0220386.S,XCSV.X0220386,0.026076809537534214,0.026076809537534214,0.026076809537534214,0.0020034623701736167,0.0020034623701736167,0.0,0.0,False,-0.026055747640619197,-0.0010476444222846258,2.1253462281949975e-05,-0.02599999993435631,0.00199999976757681,0.0,-0.02599999993435631,0.00199999976757681,0.0,-0.0018971776398757356,-0.0006438776836148463,0.0,-0.0018971776398757356,-0.0006438776836148463,0.0
MCXCA.X0220387.E,MCXCA.X0220387,746.7230282380874,746.7230282380874,746.7230282380874,746.7058485450365,746.7058485450365,-0.0,1.570796327,False,-527.9996167467386,-0.0002662540463868601,-528.0262167887934,-524.8279999999568,61.90599999990809,527.5590000001102,-524.8279999999568,61.90599999990809,527.5590000001102,-524.8038687764165,61.90335279734427,527.5590000001102,-524.8038687764165,61.90335279734427,527.5590000001102
MCXCA.X0220387.S,MCXCA.X0220387,746.722325396994,746.722325396994,746.722325396994,746.7051323804048,746.7051323804048,-0.0,1.570796327,False,-527.9996159715885,-0.00014956160289403275,-528.0252236211135,-524.827000000073,61.906000000817585,527.5590000001102,-524.827000000073,61.906000000817585,527.5590000001102,-524.8028500558348,61.903350599095575,527.5590000001102,-524.8028500558348,61.903350599095575,527.5590000001102
MBXGD.X0220389.E,MBXGD.X0220389,3.9741818024807305,0.025828572590503026,0.02582857253296916,0.0016137919182774433,0.0016137919182774433,2.0,0.0,False,3.974181735500866,-0.0002502574108845246,0.000685384230816817,-0.025671605773261094,0.0027645920498644725,0.0006639652724186509,-0.02567160572652938,0.0027645919544738717,0.0006639652383455541,-0.0014668402172901551,0.00010887742973864079,0.0006639652383455541,-0.0014668402172901551,0.00010887742973864079,0.0006639652383455541
MBXGD.X0220389.S,MBXGD.X0220389,3.9751749647019197,0.02483489371050697,0.024834893652552797,0.000743720288178353,0.000743720288178353,2.0,0.0,False,3.975174903505914,-0.0001335667606915808,0.0006846090795572295,-0.02467160577578585,0.0027645911403697708,0.0006639652724186509,-0.024671605729054136,0.00276459104497917,0.0006639652383455541,-0.0003222221494070254,9.188534022541717e-05,0.0006639652383455541,-0.0003222221494070254,9.188534022541717e-05,0.0006639652383455541
MBNH.X0220394.E,MBNH.X0220394,11.974901460971823,0.025118669396201575,0.025118669281599948,0.0011742149893977797,0.0011742149893977797,6.0,0.0,False,11.974901418851374,0.00014855235043530028,0.0009933321499583406,-0.0248993102789051,0.0031664728036495064,0.0009722910337097187,-0.024899310233195138,0.003166472197335679,0.000972291218204191,-0.000448499577032635,0.0004819530659005977,0.000972291218204191,-0.000448499577032635,0.0004819530659005977,0.000972291218204191
MBNH.X0220394.S,MBNH.X0220394,11.973907841638303,0.02609217489188751,0.026092174772738966,0.0012937759081310682,0.0012937759081310682,6.0,0.0,False,11.973907841602365,2.874063108858349e-05,-5.8921315168317206e-06,-0.025899310276380344,0.0031664728036495064,-2.7708850078686276e-05,-0.02589931023067038,0.003166472197335679,-2.7708665584214032e-05,-0.0012114714991184883,0.00045323849917622283,-2.7708665584214032e-05,-0.0012114714991184883,0.00045323849917622283,-2.7708665584214032e-05
MBNH.X0220399.E,MBNH.X0220399,0.0274590605566151,0.0274590605566151,0.0274590605566151,0.003921559815754871,0.0024921252976459504,0.0,1.0999999999847937e-08,False,-0.0272920979541397,0.0005288075003300058,-0.0029768705952886837,-0.02700000004551839,0.004000000444648322,-0.003000000106112566,-0.02700000004551839,0.004000000444648322,-0.003000000106112566,-0.0021828943772561615,0.0012702766980510205,-0.003000000106112566,-0.002346044198020536,-1.3741555449087173e-05,-0.0008405809239775408
MBNH.X0220399.S,MBNH.X0220399,0.03163858390174025,0.03163858390174025,0.03163858390174025,0.016165533239605588,0.0021335325259674454,0.0,1.0999999999847937e-08,False,-0.027303003131951744,0.0005346115439787445,-0.015976864579169962,-0.026999999931831553,0.00399999953515362,-0.015999999959603883,-0.026999999931831553,0.00399999953515362,-0.015999999959603883,-0.0019460790099401493,0.0012398559192661196,-0.015999999959603883,-0.0021266099565764307,-3.5791344998870045e-05,-0.0001679586603131611
XFFV.X0220402.E,XFFV.X0220402,99.97336957912685,0.02665959938492134,0.02665959941483701,0.0015454549257873998,0.0015454549257873998,50.00000000000001,7.0000000000017965e-09,False,99.97336957135228,-0.0012465277873952713,-2.6035991248464465e-05,-0.026564265825923528,0.0022520500425563666,-4.7865436294779727e-05,-0.026564265795059328,0.002252050762763247,-4.7865341912256554e-05,-0.0014574669648936833,-0.0005117908585816622,-4.7865341912256554e-05,-0.0014574669648936833,-0.0005117908585816622,-4.7865341912256554e-05
XFFV.X0220402.S,XFFV.X0220402,99.97323859911621,0.02676262957279671,0.02676262962952212,0.0015207954333108246,0.0015207954333108246,50.0,7.0000000000017965e-09,False,99.97323859878743,-0.0002551416052824079,-2.548621973193821e-05,-0.02656426582590965,0.003252050381090388,-4.7865436294766174e-05,-0.026564265795059328,0.0032520511012990028,-4.7865341912256554e-05,-0.0014402747865460697,0.0004859384716837667,-4.7865341912256554e-05,-0.0014402747865460697,0.0004859384716837667,-4.7865341912256554e-05
XFFH.X0220403.E,XFFH.X0220403,3.9733081934831698,0.02670707359480437,0.02670707342413284,0.0015476037298035514,0.0015476037298035514,2.0,0.0,False,3.9733080915775623,-0.0006114545960665988,0.0006602484708635612,-0.026542570573252766,0.0028900820764873924,0.0006380853809323645,-0.02654257048106956,0.002890081304940395,0.0006380855666066054,-0.0014048966932023177,0.00011911924957530573,0.0006380855666066054,-0.0014048966932023177,0.00011911924957530573,0.0006380855666066054
XFFH.X0220403.S,XFFH.X0220403,3.9723168303170695,0.027701135734942813,0.027701135567068103,0.002474255307655951,0.002474255307655951,2.0,0.0,False,3.9723167059374065,-0.0007424275191688029,0.0006610236216231345,-0.02754257057072801,0.0028900820764873924,0.0006380853809323645,-0.027542570478544803,0.002890081304940395,0.0006380855666066054,-0.0023877045123299467,0.00011684733181027696,0.0006380855666066054,-0.0023877045123299467,0.00011684733181027696,0.0006380855666066054
XSCI.X0220408.E,XSCI.X0220408,0.027166155471370412,0.027166155471370412,0.027166155471370412,0.0016347315147544413,0.0016347315147544413,-0.0,0.0,False,-0.0271603299723034,-0.0005621112939742237,2.2578384646174503e-05,-0.02700000004551839,0.003000000106112566,0.0,-0.02700000004551839,0.003000000106112566,0.0,-0.0016227886590058915,0.00019724120647879317,0.0,-0.0016227886590058915,0.00019724120647879317,0.0
QNL.X0220423.E,QNL.X0220423,11.972129509947898,0.027870567194255746,0.027870567081320873,0.0015399807315934222,0.0015399807315934222,6.0,0.0,False,11.972129509768738,2.0185228022037704e-05,-6.23101484592495e-05,-0.027627711851045678,0.003670245446277991,-8.574362477971558e-05,-0.027627711801869737,0.003670244950626511,-8.574397725169547e-05,-0.001343358007943607,0.000748049387766514,-8.574397725169547e-05,-0.001343358007943607,0.000748049387766514,-8.574397725169547e-05
QNL.X0220423.S,QNL.X0220423,11.9721295098284,0.027870567315425185,0.0278705672024903,0.0013787663145552952,0.0013787663145552952,6.0,0.0,False,11.972129509649234,2.0186129883956183e-05,-6.231060270638094e-05,-0.027627711851045678,0.003670246355772693,-8.574407952706646e-05,-0.027627711801869737,0.003670245860121213,-8.574443199904636e-05,-0.001169567212855327,0.00072509101300966,-8.574443199904636e-05,-0.001169567212855327,0.00072509101300966,-8.574443199904636e-05
MBXHD.X0220432.E,MBXHD.X0220432,0.028160255734710912,0.028160255734710912,0.028160255734710912,0.0010764333088915258,0.0010764333088915258,0.0,1.570796327,True,-2.3353535405749722e-05,-0.0006930842170763986,-0.02815171561245855,-0.028000000042993634,0.003000000106112566,0.0,-0.028000000042993634,0.003000000106112566,0.0,-0.0010764101716631558,-7.057678885757923e-06,0.0,-0.0010764101716631558,-7.057678885757923e-06,0.0
MBXHD.X0220432.S,MBXHD.X0220432,0.028160255734710912,0.028160255734710912,0.028160255734710912,0.000998883915015837,0.000998883915015837,0.0,1.570796327,True,-2.3353535405749722e-05,-0.0006930842170763986,-0.02815171561245855,-0.028000000042993634,0.003000000106112566,0.0,-0.028000000042993634,0.003000000106112566,0.0,-0.0009987337534766993,-1.7319507605861872e-05,0.0,-0.0009987337534766993,-1.7319507605861872e-05,0.0
XFFH.X0220442.E,XFFH.X0220442,99.97026444397054,0.029742628265095102,0.029742628313011322,0.0019995692132419828,0.0019995692132419828,50.00000000000001,8.999999999924867e-09,False,99.97026444186734,-0.0006480603747926333,-2.3160312706068107e-05,-0.029564265818349256,0.0032520503810921225,-4.786498154742884e-05,-0.029564265787485056,0.0032520511012990028,-4.786488716490567e-05,-0.0019923766103602247,0.00016254671209026128,-4.786488716490567e-05,-0.0019923766103602247,0.00016254671209026128,-4.786488716490567e-05
XFFV.X0220441.E,XFFV.X0220441,0.029154759525399455,0.029154759525399455,0.029154759525399455,0.0014314003203946893,0.0014314003203946893,0.0,0.0,False,-0.029143101252613723,-0.0008240571401785738,2.41286861653215e-05,-0.029000000040468876,0.003000000106112566,0.0,-0.029000000040468876,0.003000000106112566,0.0,-0.0014283995142250205,-9.263749234378338e-05,0.0,-0.0014283995142250205,-9.263749234378338e-05,0.0
XFFH.X0220442.S,XFFH.X0220442,99.97125582884723,0.028748833100943425,0.028748833151603585,0.0009894261334507592,0.0009894261334507592,50.0,8.999999999924867e-09,False,99.97125582750712,-0.0005170874514872498,-2.3935918212793262e-05,-0.028564265820860135,0.003252050381090388,-4.7865436294766174e-05,-0.028564265790009813,0.0032520511012990028,-4.7865341912256554e-05,-0.0009751844345373684,0.00016027570381993428,-4.7865341912256554e-05,-0.0009751844345373684,0.00016027570381993428,-4.7865341912256554e-05
XFFV.X0220441.S,XFFV.X0220441,0.028160255734710912,0.028160255734710912,0.028160255734710912,0.00042201777823558525,0.00042201777823558525,-0.0,0.0,False,-0.028151715612458564,-0.0006930842170763986,2.3353535405748e-05,-0.028000000042993634,0.003000000106112566,0.0,-0.028000000042993634,0.003000000106112566,0.0,-0.00041120722471532645,-9.490850061411038e-05,0.0,-0.00041120722471532645,-9.490850061411038e-05,0.0
QNL.X0220444.E,QNL.X0220444,0.029154759525399455,0.029154759525399455,0.029154759525399455,0.0013777010670014227,0.0013777010670014227,-0.0,0.0,False,-0.029143101252613723,-0.0008240571401785738,2.41286861653215e-05,-0.029000000040468876,0.003000000106112566,0.0,-0.029000000040468876,0.003000000106112566,0.0,-0.0013740807389694965,-9.981158655136824e-05,0.0,-0.0013740807389694965,-9.981158655136824e-05,0.0
QNL.X0220444.S,QNL.X0220444,0.030149626911677076,0.030149626911677076,0.030149626911677076,0.002203712438761491,0.002203712438761491,-0.0,0.0,False,-0.03013448689276889,-0.0009550300632807495,2.4903836924894996e-05,-0.03000000003794412,0.003000000106112566,0.0,-0.03000000003794412,0.003000000106112566,0.0,-0.002200289941356459,-0.00012277087080292404,0.0,-0.002200289941356459,-0.00012277087080292404,0.0
XSCI.X0220446.E,XSCI.X0220446,3.9703341168678503,0.029690456542591077,0.029687180494535576,0.0018282443561940022,0.0018282443561940022,2.0,6.469999999994536e-07,False,3.970333934544389,-0.0010043733802631016,0.000662573923230406,-0.029542570679365332,0.0028900820764873924,0.0006380853809323645,-0.029539470006056945,0.0028881204343633726,0.0006380892045854125,-0.0016963438156381017,-0.00024028577172430232,0.0006380892045854125,-0.0016963438156381017,-0.00024028577172430232,0.0006380892045854125
XEMC.X0220447.E,XEMC.X0220447,0.029154759318729868,0.029154759318729868,0.029154759318729868,0.0011519291198260667,0.0011519291198260667,0.0,0.0,False,-0.02914310102078741,-0.0008240580269488513,2.412868557718295e-05,-0.02899999992678204,0.002999999196617864,0.0,-0.02899999992678204,0.002999999196617864,0.0,-0.0011445524705777643,-0.00013015505828661844,0.0,-0.0011445524705777643,-0.00013015505828661844,0.0
XEMC.X0220447.S,XEMC.X0220447,0.029154759525399455,0.029154759525399455,0.029154759525399455,0.001115997683202955,0.001115997683202955,0.0,0.0,False,-0.029143101252613723,-0.0008240571401785738,2.41286861653215e-05,-0.029000000040468876,0.003000000106112566,0.0,-0.029000000040468876,0.003000000106112566,0.0,-0.0011078010402343352,-0.00013500994100468233,0.0,-0.0011078010402343352,-0.00013500994100468233,0.0
XCIO.X0220450.E,XCIO.X0220450,0.02915475943181323,0.02915475943181323,0.02915475943181323,0.0009529802697217446,0.0009529802697217446,-0.0,0.0,False,-0.029143101133494907,-0.0008240580418387485,2.412868566530739e-05,-0.029000000040468876,0.002999999196617864,0.0,-0.029000000040468876,0.002999999196617864,0.0,-0.0009399273039889522,-0.0001571879693074152,0.0,-0.0009399273039889522,-0.0001571879693074152,0.0
XCIO.X0220450.S,XCIO.X0220450,0.03026549176432899,0.03026549176432899,0.03026549176432899,0.002036690484894276,0.002036690484894276,-0.0,0.0,False,-0.03026545922578436,3.6355232060500604e-05,2.545360785328304e-05,-0.02999999992425728,0.00399999953515362,0.0,-0.02999999992425728,0.00399999953515362,0.0,-0.0018589494175103027,0.0008321148925460875,0.0,-0.0018589494175103027,0.0008321148925460875,0.0
XCHV.X0220452.E,XCHV.X0220452,3.9693418850585562,0.03068113708977287,0.030681136923138105,0.0023953201661660946,0.0023953201661660946,2.0,1.0000000000157452e-09,False,3.969341708538387,-0.0011349027765721054,-0.00033665035833289143,-0.030542570563153737,0.0028900820764873924,-0.00036191450285604046,-0.03054257047097053,0.002890081304940395,-0.00036191431718179956,-0.0023506836441811174,-0.0002843644324457273,-0.00036191431718179956,-0.0023506836441811174,-0.0002843644324457273,-0.00036191431718179956
XCHV.X0220452.S,XCHV.X0220452,3.969211634704481,0.030795916996872154,0.030795916811834106,0.002507564128947921,0.002507564128947921,2.0,1.0000000000157452e-09,False,3.969211576571219,-0.00014396100802389292,0.0006638988449183675,-0.030542570563153737,0.0038900815055284465,0.0006380853809323645,-0.03054257047097053,0.003890080733981449,0.0006380855666066054,-0.002318360884601134,0.0007112857929314487,0.0006380855666066054,-0.002318360884601134,0.0007112857929314487,0.0006380855666066054
XSCI.X0220453.E,XSCI.X0220453,2.9704082209912777,1.0296463180429527,0.029617999095595763,0.0013130721304190685,0.0013130721304190685,2.0,8.679999999993554e-07,False,2.9703941823841467,0.009118280724305093,0.0005074915027416747,-1.019542570680966,0.14389008251630447,-0.00036191450285604046,-0.029462085763043433,0.0029963439374114387,0.00048300717025995255,-0.0012066668659826973,-0.00018659466149983928,0.00048300717025995255,-0.0012066668659826973,-0.00018659466149983928,0.00048300717025995255
XSCI.X0220466.E,XSCI.X0220466,0.031256999191816695,0.031256999191816695,0.031256999191816695,0.0020463241711644723,0.0020463241711644723,-0.0,1.0000000000157452e-09,False,-0.03125684497864702,-9.461770593157199e-05,2.6228758700980974e-05,-0.03100000003541936,0.00399999953515362,0.0,-0.03100000003541936,0.00399999953515362,0.0,-0.0019199233065592125,0.0007080516297719441,0.0,-0.0019199233065592125,0.0007080516297719441,0.0
QNL.X0220476.E,QNL.X0220476,11.968164855162644,0.03185308037087082,0.03185308025481501,0.002283303610525828,0.002283303610525828,6.0,9.99999999907325e-10,False,11.96816480756755,-0.0005041490746292895,0.0009407898873138043,-0.03162771184094665,0.003670246355772693,0.0009142562590086894,-0.03162771179177071,0.003670245860121213,0.0009142559065367095,-0.002068366939056432,0.00031538820621790364,0.0009142559065367095,-0.002068366939056432,0.00031538820621790364,0.0009142559065367095
QNL.X0220476.S,QNL.X0220476,11.967041614458985,0.03296037207843444,0.03296037196044153,0.0031711656906896605,0.0031711656906896605,6.0,9.99999999907325e-10,False,11.967041609002736,0.000356706794824458,-5.7885077892000954e-05,-0.03262771183842189,0.004670245784813747,-8.574407952706646e-05,-0.03262771178924595,0.004670245289162267,-8.574443199904636e-05,-0.0028945761414433946,0.0012924274415127002,-8.574443199904636e-05,-0.0028945761414433946,0.0012924274415127002,-8.574443199904636e-05
QNL.X0220479.E,QNL.X0220479,39.9683344285995,0.03166917220031653,0.03166917213439155,0.0017725839551526337,0.0017725839551526337,20.0,3.999999999954561e-09,False,39.968334425748814,-0.00024886732078073515,0.00040735764457960666,-0.03142570632332087,0.003900820486932126,0.00038085359709851517,-0.031425706310983514,0.003900820047419984,0.000380853634851519,-0.0016517168432983453,0.0005184938345337287,0.000380853634851519,-0.0016517168432983453,0.0005184938345337287,0.000380853634851519
QNL.X0220479.S,QNL.X0220479,39.968334428719004,0.03166917209375918,0.03166917202783422,0.0016046395013598776,0.0016046395013598776,20.0,3.999999999954561e-09,False,39.96833442586832,-0.000248868222643521,0.000407358098826738,-0.03142570632332087,0.003900819577437424,0.00038085405184586606,-0.031425706310983514,0.003900819137925282,0.0003808540895988699,-0.0014779260482100653,0.0004955327312927693,0.0003808540895988699,-0.0014779260482100653,0.0004955327312927693,0.0003808540895988699
XSCI.X0220481.E,XSCI.X0220481,3.9672279994063158,0.03277625099415071,0.032778827042691625,0.002632466898022891,0.002632466898022891,2.0,-1.6399999999998013e-07,False,3.9672279645805277,-0.0004054624555548418,-0.00033455028520909335,-0.03254257067179106,0.0038900824150231482,-0.00036191450285604046,-0.03254617899983714,0.003881815246131737,-0.0003595068847062066,-0.0025649275130490423,0.00047093908506212756,-0.0003595068847062066,-0.0025649275130490423,0.00047093908506212756,-0.0003595068847062066
MCXCA.X0220481.E,MCXCA.X0220481,0.03214031740263201,0.03214031740263201,0.03214031740263201,0.0020337438750728278,0.0020337438750728278,-0.0,0.0,False,-0.032117258173079206,-0.0012169759094850993,2.6454138444041985e-05,-0.032000000032894604,0.003000000106112566,0.0,-0.032000000032894604,0.003000000106112566,0.0,-0.0019910274886569823,-0.00041463681554887444,0.0,-0.0019910274886569823,-0.00041463681554887444,0.0
MCXCA.X0220481.S,MCXCA.X0220481,0.03224903096817769,0.03224903096817769,0.03224903096817769,0.0020566698839224232,0.0020566698839224232,-0.0,0.0,False,-0.032248230618802186,-0.00022559062903374728,2.7003909460554472e-05,-0.032000000032894604,0.00399999953515362,0.0,-0.032000000032894604,0.00399999953515362,0.0,-0.0019723403283933294,0.0005828933353768662,0.0,-0.0019723403283933294,0.0005828933353768662,0.0
MCXCA.X0220483.E,MCXCA.X0220483,746.7268889018479,746.7268889018479,746.7268889018479,746.7054835707407,746.7054835707407,-0.0,1.570796326,False,-528.0000370324772,-0.0008713146816829997,-528.0312561790033,-523.8920000000462,69.4469999998546,527.5560000000041,-523.8920000000462,69.4469999998546,527.5560000000041,-523.861943063821,69.44357902648335,527.5560000000041,-523.861943063821,69.44357902648335,527.5560000000041
MCXCA.X0220483.S,MCXCA.X0220483,746.7276834890735,746.7276834890735,746.7276834890735,746.7062647959283,746.7062647959283,-0.0,1.570796326,False,-528.0000383573993,-1.0901407776486849e-05,-528.0323785370957,-523.89299999993,69.44800000019313,527.5560000000041,-523.89299999993,69.44800000019313,527.5560000000041,-523.8629243764308,69.44457655754377,527.5560000000041,-523.8629243764308,69.44457655754377,527.5560000000041
XFFH.X0220483.E,XFFH.X0220483,0.03214031740263201,0.03214031740263201,0.03214031740263201,0.0019374747570440908,0.0019374747570440908,-0.0,0.0,False,-0.032117258173079206,-0.0012169759094850993,2.6454138444041985e-05,-0.032000000032894604,0.003000000106112566,0.0,-0.032000000032894604,0.003000000106112566,0.0,-0.0018896137135016033,-0.0004279818313079886,0.0,-0.0018896137135016033,-0.0004279818313079886,0.0
XFFV.X0220483.E,XFFV.X0220483,0.03214031740263201,0.03214031740263201,0.03214031740263201,0.0019374648702021554,0.0019374648702021554,0.0,0.0,False,-0.032117258173079206,-0.0012169759094850993,2.6454138444041985e-05,-0.032000000032894604,0.003000000106112566,0.0,-0.032000000032894604,0.003000000106112566,0.0,-0.0018896099618359585,-0.00042795363697223365,0.0,-0.0018896099618359585,-0.00042795363697223365,0.0
XFFH.X0220483.S,XFFH.X0220483,0.032249031080986625,0.032249031080986625,0.032249031080986625,0.0019571850080596603,0.0019571850080596603,0.0,0.0,False,-0.032248230737921,-0.00022558972737357256,2.700390996056858e-05,-0.032000000032894604,0.004000000444648322,0.0,-0.032000000032894604,0.004000000444648322,0.0,-0.001872421421467152,0.0005697465894627385,0.0,-0.001872421421467152,0.0005697465894627385,0.0
XFFV.X0220483.S,XFFV.X0220483,0.03224903096817769,0.03224903096817769,0.03224903096817769,0.0019571894705834075,0.0019571894705834075,-0.0,0.0,False,-0.032248230618802186,-0.00022559062903374728,2.7003909460554472e-05,-0.032000000032894604,0.00399999953515362,0.0,-0.032000000032894604,0.00399999953515362,0.0,-0.0018724177834883449,0.0005697738743037917,0.0,-0.0018724177834883449,0.0005697738743037917,0.0
XDWC.X0220483.E,XDWC.X0220483,3.1323570996580923,1.4376823134686108,0.031940425550917806,0.001695675177876265,0.001695675177876265,2.0,-2.629999999999126e-07,False,2.9680913206647515,0.032468029040335855,1.0005202342098185,-1.0195425705672791,0.1678900824557103,0.9996380852461235,-0.03176582845298981,0.003296124305052217,0.0005084207259642426,-0.00161179320912197,-0.0001376420186716132,0.0005084207259642426,-0.00161179320912197,-0.0001376420186716132,0.0005084207259642426
MBHHE.X0220496.E,MBHHE.X0220496,3.9672279996382325,0.03277625077333013,0.032776250588182135,0.001767484078316941,0.001767484078316941,2.0,0.0,False,3.9672279648123534,-0.0004054633423250997,-0.0003345502857972319,-0.03254257055810422,0.0038900815055284465,-0.00036191450285604046,-0.03254257046592102,0.003890080733981449,-0.00036191431718179956,-0.0016912414366743178,0.0003643081072368659,-0.00036191431718179956,-0.0016912414366743178,0.0003643081072368659,-0.00036191431718179956
MBHHE.X0220496.S,MBHHE.X0220496,3.9672279995255266,0.03277625088620643,0.03277625070105843,0.0016639328022575912,0.0016639328022575912,2.0,0.0,False,3.9672279646996467,-0.00040546335721499023,-0.0003345502857091074,-0.03254257067179106,0.0038900815055284465,-0.00036191450285604046,-0.032542570579607855,0.003890080733981449,-0.00036191431718179956,-0.0015858530559853534,0.00035037191992159933,-0.00036191431718179956,-0.0015858530559853534,0.00035037191992159933,-0.00036191431718179956
XDWC.X0220496.E,XDWC.X0220496,3.1322436048597377,1.4377994347030845,0.03204373006913172,0.001190277196190615,0.001190277196190615,2.0,-2.010000000000206e-07,False,2.9679603482190284,0.03345941432078721,1.000520783980835,-1.0195425705672791,0.16889008188475135,0.9996380852461235,-0.03175050107984134,0.004296844963391777,0.0004933976924803574,-0.0007769082230879576,0.0007548060239059851,0.0004933976924803574,-0.0007769082230879576,0.0007548060239059851,0.0004933976924803574
XDWC.X0220500.E,XDWC.X0220500,3.13130308341423,1.4385087068101086,0.033045033313942124,0.0017757166502058548,0.0017757166502058548,2.0,-1.9000000000060635e-07,False,2.9669689625788735,0.03332844139768506,1.0005215591315946,-1.0205425705647544,0.16889008188475135,0.9996380852461235,-0.03276122902207135,0.0042921774365822785,0.0005033016350353137,-0.0015441422647199943,0.0007179705789894797,0.0005033016350353137,-0.0015441422647199943,0.0007179705789894797,0.0005033016350353137
QNL.X0220526.E,QNL.X0220526,0.03424908765526798,0.03424908765526798,0.03424908765526798,0.0016347792900774144,0.0016347792900774144,0.0,9.999999994736442e-10,False,-0.034231842496785896,-0.000487092061674759,-0.0009714452207550306,-0.03400000002784509,0.004000000444648322,-0.000999999883788405,-0.03400000002784509,0.004000000444648322,-0.000999999883788405,-0.0012732692766803666,0.00022647054720437154,-0.000999999883788405,-0.0012732692766803666,0.00022647054720437154,-0.000999999883788405
QNL.X0220526.S,QNL.X0220526,0.03522782987031037,0.03522782987031037,0.03522782987031037,0.0021093190176489462,0.0021093190176489462,0.0,9.999999994736442e-10,False,-0.03522238754567898,-0.0006185084817902011,2.932936215116463e-05,-0.034999999911633495,0.004000000444648322,0.0,-0.034999999911633495,0.004000000444648322,0.0,-0.0020994784790673293,0.00020351126295281574,0.0,-0.0020994784790673293,0.00020351126295281574,0.0
QNL.X0220538.E,QNL.X0220538,0.03522782998326195,0.03522782998326195,0.03522782998326195,0.0015317547117152212,0.0015317547117152212,0.0,0.0,False,-0.03522238765838648,-0.0006185084966800985,2.9329362239289068e-05,-0.03500000002532033,0.004000000444648322,0.0,-0.03500000002532033,0.004000000444648322,0.0,-0.0015264291732819402,0.00012761847756337374,0.0,-0.0015264291732819402,0.00012761847756337374,0.0
QNL.X0220538.S,QNL.X0220538,0.03622154062430902,0.03622154062430902,0.03622154062430902,0.0023549651533334194,0.0023549651533334194,0.0,0.0,False,-0.03621377329854164,-0.0007494814197822737,3.0104512998862565e-05,-0.036000000022795575,0.004000000444648322,0.0,-0.036000000022795575,0.004000000444648322,0.0,-0.002352638375668903,0.00010465919331181794,0.0,-0.002352638375668903,0.00010465919331181794,0.0
XSCI.X0220540.E,XSCI.X0220540,1.0007602112383,1.0007602112383,0.036815176931800954,0.0029217341645401554,0.0029217341645401554,0.0,-3.1599999999998817e-07,False,-0.036813992263793914,0.009712250120347793,1.0000357006471963,-0.036000000022795575,0.014999999621068127,1.0000000002037268,-0.03653525527624879,0.004531260856310837,7.0335772761609405e-06,-0.0028527128961286508,0.0006312766345217824,7.0335772761609405e-06,-0.0028527128961286508,0.0006312766345217824,7.0335772761609405e-06
XSCI.X0220596.E,XSCI.X0220596,1.000888105383341,1.000888105383341,0.03992030447169372,0.0025178345303284336,0.0025178345303284336,0.0,-5.159999999998846e-07,False,-0.03991912174948339,0.010310717533354477,1.0000385754162444,-0.0390000000152213,0.015999999959603883,0.9999999997489795,-0.039535262430945295,0.005531160240934696,-1.3460521586239338e-07,-0.002237995886389399,0.0011536312740645371,-1.3460521586239338e-07,-0.002237995886389399,0.0011536312740645371,-1.3460521586239338e-07
XWCM.X0220596.E,XWCM.X0220596,0.03931920650171053,0.03931920650171053,0.03931920650171053,0.001797493318900661,0.001797493318900661,-0.0,0.0,False,-0.03931890266473011,-0.0001510149086374484,3.297973629409554e-05,-0.0390000000152213,0.004999999873689376,0.0,-0.0390000000152213,0.004999999873689376,0.0,-0.0016870357057996443,0.0006203972588991746,0.0,-0.0016870357057996443,0.0006203972588991746,0.0
