overlap_length,overlap_order,overlapping_pipe_positions,s_start,s_end
6.220073702278569,2,VEBA.62970[SPVEBA_; ref=mba.62970; s=6704.06479616->6710.72487792; length=6.66008175947; span_s=6704.06479616->6710.72528043; span=6.66048426813] | MBA.62970[SPMBA__; ref=mba.62970; s=6704.27879616->6710.49886986; length=6.22007370228; span_s=6704.27879424->6710.49924815; span=6.2204539154],6704.278796159004,6710.498869861282
6.220073702278569,2,VEBA.62990[SPVEBA_; ref=mba.62990; s=6710.7248155->6717.38489726; length=6.66008175947; span_s=6710.7248155->6717.38529977; span=6.66048426813] | MBA.62990[SPMBA__; ref=mba.62990; s=6710.9388155->6717.1588892; length=6.22007370228; span_s=6710.93881358->6717.15926749; span=6.2204539154],6710.938815499004,6717.158889201282
6.220073702278569,2,VEBA.63030[SPVEBA_; ref=mba.63030; s=6722.78253484->6729.4426166; length=6.66008175947; span_s=6722.78253484->6729.44301911; span=6.66048426813] | MBA.63030[SPMBA__; ref=mba.63030; s=6722.99653484->6729.21660854; length=6.22007370228; span_s=6722.99653292->6729.21698683; span=6.2204539154],6722.996534839003,6729.216608541282
6.220073702278569,2,VEBA.63050[SPVEBA_; ref=mba.63050; s=6729.44255418->6736.10263594; length=6.66008175947; span_s=6729.44255418->6736.10303845; span=6.66048426813] | MBA.63050[SPMBA__; ref=mba.63050; s=6729.65655418->6735.87662788; length=6.22007370228; span_s=6729.65655226->6735.87700617; span=6.2204539154],6729.656554179003,6735.876627881282
6.220073702278569,2,VEBA.63170[SPVEBA_; ref=mba.63170; s=6768.06035088->6774.72043264; length=6.66008175947; span_s=6768.06035088->6774.72083515; span=6.66048426813] | MBA.63170[SPMBA__; ref=mba.63170; s=6768.27435088->6774.49442458; length=6.22007370228; span_s=6768.27434896->6774.49480287; span=6.2204539154],6768.274350879004,6774.494424581282
6.220073702278569,2,VEBA.63190[SPVEBA_; ref=mba.63190; s=6774.72037022->6781.38045198; length=6.66008175947; span_s=6774.72037022->6781.38085449; span=6.66048426813] | MBA.63190[SPMBA__; ref=mba.63190; s=6774.93437022->6781.15444392; length=6.22007370228; span_s=6774.9343683->6781.15482221; span=6.2204539154],6774.9343702190035,6781.154443921282
6.220073702278569,2,VEBA.63230[SPVEBA_; ref=mba.63230; s=6786.77808956->6793.43817132; length=6.66008175947; span_s=6786.77808956->6793.43857383; span=6.66048426813] | MBA.63230[SPMBA__; ref=mba.63230; s=6786.99208956->6793.21216326; length=6.22007370228; span_s=6786.99208764->6793.21254155; span=6.2204539154],6786.992089559004,6793.2121632612825
6.220073702278569,2,VEBA.63250[SPVEBA_; ref=mba.63250; s=6793.4381089->6800.09819066; length=6.66008175947; span_s=6793.4381089->6800.09859317; span=6.66048426813] | MBA.63250[SPMBA__; ref=mba.63250; s=6793.6521089->6799.8721826; length=6.22007370228; span_s=6793.65210698->6799.87256089; span=6.2204539154],6793.652108899004,6799.8721826012825
6.220073702278569,2,VEBA.63370[SPVEBA_; ref=mba.63370; s=6832.0559056->6838.71598736; length=6.66008175947; span_s=6832.0559056->6838.71638987; span=6.66048426813] | MBA.63370[SPMBA__; ref=mba.63370; s=6832.2699056->6838.4899793; length=6.22007370228; span_s=6832.26990368->6838.49035759; span=6.2204539154],6832.269905599003,6838.489979301282
6.220073702278569,2,VEBA.63390[SPVEBA_; ref=mba.63390; s=6838.71592494->6845.3760067; length=6.66008175947; span_s=6838.71592494->6845.37640921; span=6.66048426813] | MBA.63390[SPMBA__; ref=mba.63390; s=6838.92992494->6845.14999864; length=6.22007370228; span_s=6838.92992302->6845.15037693; span=6.2204539154],6838.929924939003,6845.149998641282
6.220073702278569,2,VEBA.63430[SPVEBA_; ref=mba.63430; s=6850.77364428->6857.43372604; length=6.66008175947; span_s=6850.77364428->6857.43412855; span=6.66048426813] | MBA.63430[SPMBA__; ref=mba.63430; s=6850.98764428->6857.20771798; length=6.22007370228; span_s=6850.98764236->6857.20809627; span=6.2204539154],6850.987644279004,6857.207717981282
6.220073702278569,2,VEBA.63450[SPVEBA_; ref=mba.63450; s=6857.43366362->6864.09374538; length=6.66008175947; span_s=6857.43366362->6864.09414789; span=6.66048426813] | MBA.63450[SPMBA__; ref=mba.63450; s=6857.64766362->6863.86773732; length=6.22007370228; span_s=6857.6476617->6863.86811561; span=6.2204539154],6857.647663619004,6863.867737321282
6.220073702278569,2,VEBA.63570[SPVEBA_; ref=mba.63570; s=6896.05146032->6902.71154208; length=6.66008175947; span_s=6896.05146032->6902.71194459; span=6.66048426813] | MBA.63570[SPMBA__; ref=mba.63570; s=6896.26546032->6902.48553402; length=6.22007370228; span_s=6896.2654584->6902.48591231; span=6.2204539154],6896.265460319003,6902.485534021282
6.220073702278569,2,VEBA.63590[SPVEBA_; ref=mba.63590; s=6902.71147966->6909.37156142; length=6.66008175947; span_s=6902.71147966->6909.37196393; span=6.66048426813] | MBA.63590[SPMBA__; ref=mba.63590; s=6902.92547966->6909.14555336; length=6.22007370228; span_s=6902.92547774->6909.14593165; span=6.2204539154],6902.925479659003,6909.145553361282
6.220073702278455,2,VEBA.10430[SPVEBA_; ref=mba.10430; s=131.242119479->137.902201238; length=6.66008175947; span_s=131.242119479->137.902603747; span=6.66048426813] | MBA.10430[SPMBA__; ref=mba.10430; s=131.456119479->137.676193181; length=6.22007370228; span_s=131.456117557->137.676571473; span=6.2204539154],131.45611947900255,137.676193181281
6.220073702278455,2,VEBA.10450[SPVEBA_; ref=mba.10450; s=137.902138819->144.562220578; length=6.66008175947; span_s=137.902138819->144.562623087; span=6.66048426813] | MBA.10450[SPMBA__; ref=mba.10450; s=138.116138819->144.336212521; length=6.22007370228; span_s=138.116136897->144.336590813; span=6.2204539154],138.11613881900237,144.33621252128083
6.220073702278455,2,VEBA.10570[SPVEBA_; ref=mba.10570; s=176.519935519->183.180017278; length=6.66008175947; span_s=176.519935519->183.180419787; span=6.66048426813] | MBA.10570[SPMBA__; ref=mba.10570; s=176.733935519->182.954009221; length=6.22007370228; span_s=176.733933597->182.954387513; span=6.2204539154],176.7339355190026,182.95400922128107
6.220073702278455,2,VEBA.10650[SPVEBA_; ref=mba.10650; s=201.897693539->208.557775298; length=6.66008175947; span_s=201.897693539->208.558177807; span=6.66048426813] | MBA.10650[SPMBA__; ref=mba.10650; s=202.111693539->208.331767241; length=6.22007370228; span_s=202.111691617->208.332145533; span=6.2204539154],202.1116935390025,208.33176724128094
6.220073702278455,2,VEBA.10770[SPVEBA_; ref=mba.10770; s=240.515490239->247.175571998; length=6.66008175947; span_s=240.515490239->247.175974507; span=6.66048426813] | MBA.10770[SPMBA__; ref=mba.10770; s=240.729490239->246.949563941; length=6.22007370228; span_s=240.729488317->246.949942233; span=6.2204539154],240.72949023900253,246.94956394128099
6.220073702278455,2,VEBA.10790[SPVEBA_; ref=mba.10790; s=247.175509579->253.835591338; length=6.66008175947; span_s=247.175509579->253.835993847; span=6.66048426813] | MBA.10790[SPMBA__; ref=mba.10790; s=247.389509579->253.609583281; length=6.22007370228; span_s=247.389507657->253.609961573; span=6.2204539154],247.38950957900252,253.60958328128098
6.220073702278455,2,VEBA.10970[SPVEBA_; ref=mba.10970; s=304.511044959->311.171126718; length=6.66008175947; span_s=304.511044959->311.171529227; span=6.66048426813] | MBA.10970[SPMBA__; ref=mba.10970; s=304.725044959->310.945118661; length=6.22007370228; span_s=304.725043037->310.945496953; span=6.2204539154],304.7250449590024,310.94511866128084
6.220073702278455,2,VEBA.11030[SPVEBA_; ref=mba.11030; s=323.228783639->329.888865398; length=6.66008175947; span_s=323.228783639->329.889267907; span=6.66048426813] | MBA.11030[SPMBA__; ref=mba.11030; s=323.442783639->329.662857341; length=6.22007370228; span_s=323.442781717->329.663235633; span=6.2204539154],323.4427836390024,329.66285734128087
6.220073702278455,2,VEBA.11250[SPVEBA_; ref=mba.11250; s=393.884357699->400.544439458; length=6.66008175947; span_s=393.884357699->400.544841967; span=6.66048426813] | MBA.11250[SPMBA__; ref=mba.11250; s=394.098357699->400.318431401; length=6.22007370228; span_s=394.098355777->400.318809693; span=6.2204539154],394.09835769900246,400.3184314012809
6.220073702278455,2,VEBA.11390[SPVEBA_; ref=mba.11390; s=439.162173739->445.822255498; length=6.66008175947; span_s=439.162173739->445.822658007; span=6.66048426813] | MBA.11390[SPMBA__; ref=mba.11390; s=439.376173739->445.596247441; length=6.22007370228; span_s=439.376171817->445.596625733; span=6.2204539154],439.3761737390024,445.59624744128087
6.220073702278455,2,VEBA.11570[SPVEBA_; ref=mba.11570; s=496.497670439->503.157752198; length=6.66008175947; span_s=496.497670439->503.158154707; span=6.66048426813] | MBA.11570[SPMBA__; ref=mba.11570; s=496.711670439->502.931744141; length=6.22007370228; span_s=496.711668517->502.932122433; span=6.2204539154],496.7116704390025,502.93174414128094
6.220073702278455,2,VEBA.12250[SPVEBA_; ref=mba.12250; s=713.861844499->720.521926258; length=6.66008175947; span_s=713.861844499->720.522328767; span=6.66048426813] | MBA.12250[SPMBA__; ref=mba.12250; s=714.075844499->720.295918201; length=6.22007370228; span_s=714.075842577->720.296296493; span=6.2204539154],714.0758444990025,720.295918201281
6.220073702278455,2,VEBA.12370[SPVEBA_; ref=mba.12370; s=752.479641199->759.139722958; length=6.66008175947; span_s=752.479641199->759.140125467; span=6.66048426813] | MBA.12370[SPMBA__; ref=mba.12370; s=752.693641199->758.913714901; length=6.22007370228; span_s=752.693639277->758.914093193; span=6.2204539154],752.6936411990025,758.913714901281
6.220073702278455,2,VEBA.12390[SPVEBA_; ref=mba.12390; s=759.139660539->765.799742298; length=6.66008175947; span_s=759.139660539->765.800144807; span=6.66048426813] | MBA.12390[SPMBA__; ref=mba.12390; s=759.353660539->765.573734241; length=6.22007370228; span_s=759.353658617->765.574112533; span=6.2204539154],759.3536605390027,765.5737342412812
6.220073702278436,2,VEBA.10050[SPVEBA_; ref=mba.10050; s=9.911029379->16.5711111385; length=6.66008175947; span_s=9.911029379->16.5715136471; span=6.66048426813] | MBA.10050[SPMBA__; ref=mba.10050; s=10.125029379->16.3451030813; length=6.22007370228; span_s=10.1250274572->16.3454813726; span=6.2204539154],10.125029379002504,16.34510308128094
6.220073702278434,2,VEBA.10030[SPVEBA_; ref=mba.10030; s=3.251010039->9.91109179847; length=6.66008175947; span_s=3.251010039->9.91149430713; span=6.66048426813] | MBA.10030[SPMBA__; ref=mba.10030; s=3.465010039->9.68508374128; length=6.22007370228; span_s=3.46500811722->9.68546203263; span=6.2204539154],3.465010039002502,9.685083741280936
6.220073702278434,2,VEBA.10170[SPVEBA_; ref=mba.10170; s=48.528826079->55.1889078385; length=6.66008175947; span_s=48.528826079->55.1893103471; span=6.66048426813] | MBA.10170[SPMBA__; ref=mba.10170; s=48.742826079->54.9628997813; length=6.22007370228; span_s=48.7428241572->54.9632780726; span=6.2204539154],48.74282607900251,54.962899781280946
6.220073702278434,2,VEBA.10190[SPVEBA_; ref=mba.10190; s=55.188845419->61.8489271785; length=6.66008175947; span_s=55.188845419->61.8493296871; span=6.66048426813] | MBA.10190[SPMBA__; ref=mba.10190; s=55.402845419->61.6229191213; length=6.22007370228; span_s=55.4028434972->61.6232974126; span=6.2204539154],55.40284541900251,61.622919121280944
6.220073702278427,2,VEBA.10230[SPVEBA_; ref=mba.10230; s=67.246564759->73.9066465185; length=6.66008175947; span_s=67.246564759->73.9070490271; span=6.66048426813] | MBA.10230[SPMBA__; ref=mba.10230; s=67.460564759->73.6806384613; length=6.22007370228; span_s=67.4605628372->73.6810167526; span=6.2204539154],67.46056475900251,73.68063846128094
6.220073702278427,2,VEBA.10250[SPVEBA_; ref=mba.10250; s=73.906584099->80.5666658585; length=6.66008175947; span_s=73.906584099->80.5670683671; span=6.66048426813] | MBA.10250[SPMBA__; ref=mba.10250; s=74.120584099->80.3406578013; length=6.22007370228; span_s=74.1205821772->80.3410360926; span=6.2204539154],74.12058409900249,80.34065780128091
6.220073702278398,2,VEBA.10830[SPVEBA_; ref=mba.10830; s=259.233228919->265.893310678; length=6.66008175947; span_s=259.233228919->265.893713187; span=6.66048426813] | MBA.10830[SPMBA__; ref=mba.10830; s=259.447228919->265.667302621; length=6.22007370228; span_s=259.447226997->265.667680913; span=6.2204539154],259.4472289190026,265.667302621281
6.220073702278341,2,VEBA.12590[SPVEBA_; ref=mba.12590; s=823.135215259->829.795297018; length=6.66008175947; span_s=823.135215259->829.795699527; span=6.66048426813] | MBA.12590[SPMBA__; ref=mba.12590; s=823.349215259->829.569288961; length=6.22007370228; span_s=823.349213337->829.569667253; span=6.2204539154],823.3492152590026,829.5692889612809
6.220073702278341,2,VEBA.13050[SPVEBA_; ref=mba.13050; s=969.844063379->976.504145138; length=6.66008175947; span_s=969.844063379->976.504547647; span=6.66048426813] | MBA.13050[SPMBA__; ref=mba.13050; s=970.058063379->976.278137081; length=6.22007370228; span_s=970.058061457->976.278515373; span=6.2204539154],970.0580633790025,976.2781370812809
6.220073702278114,2,VEBA.30430[SPVEBA_; ref=mba.30430; s=2435.0815158->2441.74159756; length=6.66008175947; span_s=2435.0815158->2441.74200007; span=6.66048426813] | MBA.30430[SPMBA__; ref=mba.30430; s=2435.2955158->2441.5155895; length=6.22007370228; span_s=2435.29551388->2441.51596779; span=6.2204539154],2435.2955157990023,2441.5155895012804
6.200073348496517,2,VEBB.31130[SPVEBB_; ref=mbb.31130; s=2659.06595732->2665.70603872; length=6.64008140285; span_s=2659.06595732->2665.70634569; span=6.64038836884] | MBB.31130[SPMBB__; ref=mbb.31130; s=2659.27995732->2665.48003067; length=6.2000733485; span_s=2659.2799549->2665.4803124; span=6.20035749361],2659.2799573190077,2665.4800306675043
6.200073348496517,2,VEBB.43350[SPVEBB_; ref=mbb.43350; s=4521.57648994->4528.21657134; length=6.64008140285; span_s=4521.57648994->4528.21687831; span=6.64038836884] | MBB.43350[SPMBB__; ref=mbb.43350; s=4521.79048994->4527.99056329; length=6.2000733485; span_s=4521.79048752->4527.99084502; span=6.20035749361],4521.790489939007,4527.990563287503
6.200073348496517,2,VEBB.50090[SPVEBB_; ref=mbb.50090; s=4630.8898607->4637.5299421; length=6.64008140285; span_s=4630.8898607->4637.53024907; span=6.64038836884] | MBB.50090[SPMBB__; ref=mbb.50090; s=4631.1038607->4637.30393405; length=6.2000733485; span_s=4631.10385828->4637.30421578; span=6.20035749361],4631.103860699008,4637.303934047504
6.200073348496517,2,VEBB.51130[SPVEBB_; ref=mbb.51130; s=4962.90535364->4969.54543504; length=6.64008139929; span_s=4962.90535364->4969.54574201; span=6.64038837241] | MBB.51130[SPMBB__; ref=mbb.51130; s=4963.11945364->4969.31952699; length=6.2000733485; span_s=4963.11945122->4969.31980872; span=6.20035749361],4963.1194536390085,4969.319526987505
6.200073348496517,2,VEBB.51330[SPVEBB_; ref=mbb.51330; s=5026.90090836->5033.54098976; length=6.64008139929; span_s=5026.90090836->5033.54129673; span=6.64038837241] | MBB.51330[SPMBB__; ref=mbb.51330; s=5027.11500836->5033.31508171; length=6.2000733485; span_s=5027.11500594->5033.31536344; span=6.20035749361],5027.115008359008,5033.315081707505
6.200073348496517,2,VEBB.51470[SPVEBB_; ref=mbb.51470; s=5072.21878572->5078.85886712; length=6.64008140285; span_s=5072.21878572->5078.85917409; span=6.64038836884] | MBB.51470[SPMBB__; ref=mbb.51470; s=5072.43278572->5078.63285907; length=6.2000733485; span_s=5072.4327833->5078.6331408; span=6.20035749361],5072.432785719007,5078.632859067504
6.200073348496517,2,VEBB.51530[SPVEBB_; ref=mbb.51530; s=5090.8965244->5097.5366058; length=6.64008140285; span_s=5090.8965244->5097.53691277; span=6.64038836884] | MBB.51530[SPMBB__; ref=mbb.51530; s=5091.1105244->5097.31059775; length=6.2000733485; span_s=5091.11052198->5097.31087948; span=6.20035749361],5091.110524399008,5097.310597747504
6.200073348496289,2,VEBB.20950[SPVEBB_; ref=mbb.20950; s=1449.79072378->1456.43080518; length=6.64008140285; span_s=1449.79072378->1456.43111215; span=6.64038836884] | MBB.20950[SPMBB__; ref=mbb.20950; s=1450.00472378->1456.20479713; length=6.2000733485; span_s=1450.00472136->1456.20507886; span=6.20035749361],1450.0047237790081,1456.2047971275044
6.200073348496062,2,VEBB.13270[SPVEBB_; ref=mbb.13270; s=1040.49963744->1047.13971884; length=6.64008140285; span_s=1040.49963744->1047.14002581; span=6.64038836884] | MBB.13270[SPMBB__; ref=mbb.13270; s=1040.71363744->1046.91371079; length=6.2000733485; span_s=1040.71363502->1046.91399252; span=6.20035749361],1040.7136374390084,1046.9137107875044
6.200073348496062,2,VEBB.20090[SPVEBB_; ref=mbb.20090; s=1175.13076622->1181.77084762; length=6.64008140285; span_s=1175.13076622->1181.77115459; span=6.64038836884] | MBB.20090[SPMBB__; ref=mbb.20090; s=1175.34476622->1181.54483957; length=6.2000733485; span_s=1175.3447638->1181.5451213; span=6.20035749361],1175.3447662190085,1181.5448395675046
6.200073348496062,2,VEBB.20130[SPVEBB_; ref=mbb.20130; s=1187.16848556->1193.80856696; length=6.64008140285; span_s=1187.16848556->1193.80887393; span=6.64038836884] | MBB.20130[SPMBB__; ref=mbb.20130; s=1187.38248556->1193.58255891; length=6.2000733485; span_s=1187.38248314->1193.58284064; span=6.20035749361],1187.3824855590085,1193.5825589075046
6.200073348496062,2,VEBB.20490[SPVEBB_; ref=mbb.20490; s=1303.12187566->1309.76195706; length=6.64008140285; span_s=1303.12187566->1309.76226403; span=6.64038836884] | MBB.20490[SPMBB__; ref=mbb.20490; s=1303.33587566->1309.53594901; length=6.2000733485; span_s=1303.33587324->1309.53623074; span=6.20035749361],1303.3358756590087,1309.5359490075048
6.200073348496062,2,VEBB.20670[SPVEBB_; ref=mbb.20670; s=1360.47741104->1367.11749244; length=6.64008140285; span_s=1360.47741104->1367.11779941; span=6.64038836884] | MBB.20670[SPMBB__; ref=mbb.20670; s=1360.69141104->1366.89148439; length=6.2000733485; span_s=1360.69140862->1366.89176612; span=6.20035749361],1360.6914110390087,1366.8914843875048
6.200073348496062,2,VEBB.20690[SPVEBB_; ref=mbb.20690; s=1367.11743038->1373.75751178; length=6.64008140285; span_s=1367.11743038->1373.75781875; span=6.64038836884] | MBB.20690[SPMBB__; ref=mbb.20690; s=1367.33143038->1373.53150373; length=6.2000733485; span_s=1367.33142796->1373.53178546; span=6.20035749361],1367.3314303790087,1373.5315037275047
6.200073348496062,2,VEBB.21270[SPVEBB_; ref=mbb.21270; s=1552.4640752->1559.1041566; length=6.64008140285; span_s=1552.4640752->1559.10446357; span=6.64038836884] | MBB.21270[SPMBB__; ref=mbb.21270; s=1552.6780752->1558.87814855; length=6.2000733485; span_s=1552.67807278->1558.87843028; span=6.20035749361],1552.6780751990088,1558.878148547505
6.200073348496062,2,VEBB.21290[SPVEBB_; ref=mbb.21290; s=1559.10409454->1565.74417594; length=6.64008140285; span_s=1559.10409454->1565.74448291; span=6.64038836884] | MBB.21290[SPMBB__; ref=mbb.21290; s=1559.31809454->1565.51816789; length=6.2000733485; span_s=1559.31809212->1565.51844962; span=6.20035749361],1559.3180945390086,1565.5181678875047
6.200073348496062,2,VEBB.21490[SPVEBB_; ref=mbb.21490; s=1623.09961058->1629.73969198; length=6.64008140285; span_s=1623.09961058->1629.73999895; span=6.64038836884] | MBB.21490[SPMBB__; ref=mbb.21490; s=1623.31361058->1629.51368393; length=6.2000733485; span_s=1623.31360816->1629.51396566; span=6.20035749361],1623.3136105790086,1629.5136839275046
6.200073348496062,2,VEBB.22130[SPVEBB_; ref=mbb.22130; s=1827.12378464->1833.76386604; length=6.64008140285; span_s=1827.12378464->1833.76417301; span=6.64038836884] | MBB.22130[SPMBB__; ref=mbb.22130; s=1827.33778464->1833.53785799; length=6.2000733485; span_s=1827.33778222->1833.53813972; span=6.20035749361],1827.3377846390085,1833.5378579875046
6.200073348496062,2,VEBB.22150[SPVEBB_; ref=mbb.22150; s=1833.76380398->1840.40388538; length=6.64008140285; span_s=1833.76380398->1840.40419235; span=6.64038836884] | MBB.22150[SPMBB__; ref=mbb.22150; s=1833.97780398->1840.17787733; length=6.2000733485; span_s=1833.97780156->1840.17815906; span=6.20035749361],1833.9778039790083,1840.1778773275043
6.200073348496062,2,VEBB.22330[SPVEBB_; ref=mbb.22330; s=1891.11930068->1897.75938208; length=6.64008140285; span_s=1891.11930068->1897.75968905; span=6.64038836884] | MBB.22330[SPMBB__; ref=mbb.22330; s=1891.33330068->1897.53337403; length=6.2000733485; span_s=1891.33329826->1897.53365576; span=6.20035749361],1891.333300679008,1897.5333740275041
6.200073348496062,2,VEBB.22690[SPVEBB_; ref=mbb.22690; s=2007.07269078->2013.71277218; length=6.64008140285; span_s=2007.07269078->2013.71307915; span=6.64038836884] | MBB.22690[SPMBB__; ref=mbb.22690; s=2007.28669078->2013.48676413; length=6.2000733485; span_s=2007.28668836->2013.48704586; span=6.20035749361],2007.2866907790085,2013.4867641275046
6.200073348496062,2,VEBB.22730[SPVEBB_; ref=mbb.22730; s=2019.11041012->2025.75049152; length=6.64008140285; span_s=2019.11041012->2025.75079849; span=6.64038836884] | MBB.22730[SPMBB__; ref=mbb.22730; s=2019.32441012->2025.52448347; length=6.2000733485; span_s=2019.3244077->2025.5247652; span=6.20035749361],2019.3244101190087,2025.5244834675048
6.200073348496062,2,VEBB.22930[SPVEBB_; ref=mbb.22930; s=2083.10596484->2089.74604624; length=6.64008140285; span_s=2083.10596484->2089.74635321; span=6.64038836884] | MBB.22930[SPMBB__; ref=mbb.22930; s=2083.31996484->2089.52003819; length=6.2000733485; span_s=2083.31996242->2089.52031992; span=6.20035749361],2083.3199648390087,2089.5200381875047
6.200073348496062,2,VEBB.23090[SPVEBB_; ref=mbb.23090; s=2135.06380022->2141.70388162; length=6.64008140285; span_s=2135.06380022->2141.70418859; span=6.64038836884] | MBB.23090[SPMBB__; ref=mbb.23090; s=2135.27780022->2141.47787357; length=6.2000733485; span_s=2135.2777978->2141.4781553; span=6.20035749361],2135.2778002190084,2141.4778735675045
6.200073348496062,2,VEBB.23130[SPVEBB_; ref=mbb.23130; s=2147.10151956->2153.74160096; length=6.64008140285; span_s=2147.10151956->2153.74190793; span=6.64038836884] | MBB.23130[SPMBB__; ref=mbb.23130; s=2147.31551956->2153.51559291; length=6.2000733485; span_s=2147.31551714->2153.51587464; span=6.20035749361],2147.3155195590084,2153.5155929075045
6.200073348496062,2,VEBB.23270[SPVEBB_; ref=mbb.23270; s=2192.4193356->2199.059417; length=6.64008140285; span_s=2192.4193356->2199.05972397; span=6.64038836884] | MBB.23270[SPMBB__; ref=mbb.23270; s=2192.6333356->2198.83340895; length=6.2000733485; span_s=2192.63333318->2198.83369068; span=6.20035749361],2192.6333355990078,2198.833408947504
6.200073348496062,2,VEBB.23290[SPVEBB_; ref=mbb.23290; s=2199.05935494->2205.69943634; length=6.64008140285; span_s=2199.05935494->2205.69974331; span=6.64038836884] | MBB.23290[SPMBB__; ref=mbb.23290; s=2199.27335494->2205.47342829; length=6.2000733485; span_s=2199.27335252->2205.47371002; span=6.20035749361],2199.273354939008,2205.4734282875042
6.200073348496062,2,VEBB.23330[SPVEBB_; ref=mbb.23330; s=2211.09707428->2217.73715568; length=6.64008140285; span_s=2211.09707428->2217.73746265; span=6.64038836884] | MBB.23330[SPMBB__; ref=mbb.23330; s=2211.31107428->2217.51114763; length=6.2000733485; span_s=2211.31107186->2217.51142936; span=6.20035749361],2211.3110742790086,2217.5111476275047
6.200073348496062,2,VEBB.23530[SPVEBB_; ref=mbb.23530; s=2275.092629->2281.7327104; length=6.64008140285; span_s=2275.092629->2281.73301737; span=6.64038836884] | MBB.23530[SPMBB__; ref=mbb.23530; s=2275.306629->2281.50670235; length=6.2000733485; span_s=2275.30662658->2281.50698408; span=6.20035749361],2275.3066289990084,2281.5067023475044
6.200073348496062,2,VEBB.30130[SPVEBB_; ref=mbb.30130; s=2339.08818372->2345.72826512; length=6.64008140285; span_s=2339.08818372->2345.72857209; span=6.64038836884] | MBB.30130[SPMBB__; ref=mbb.30130; s=2339.30218372->2345.50225707; length=6.2000733485; span_s=2339.3021813->2345.5025388; span=6.20035749361],2339.302183719008,2345.502257067504
6.200073348496062,2,VEBB.30270[SPVEBB_; ref=mbb.30270; s=2384.40599976->2391.04608116; length=6.64008140285; span_s=2384.40599976->2391.04638813; span=6.64038836884] | MBB.30270[SPMBB__; ref=mbb.30270; s=2384.61999976->2390.82007311; length=6.2000733485; span_s=2384.61999734->2390.82035484; span=6.20035749361],2384.619999759008,2390.820073107504
6.200073348496062,2,VEBB.30870[SPVEBB_; ref=mbb.30870; s=2576.39266392->2583.03274532; length=6.64008140285; span_s=2576.39266392->2583.03305229; span=6.64038836884] | MBB.30870[SPMBB__; ref=mbb.30870; s=2576.60666392->2582.80673727; length=6.2000733485; span_s=2576.6066615->2582.807019; span=6.20035749361],2576.606663919008,2582.806737267504
6.200073348496062,2,VEBB.31270[SPVEBB_; ref=mbb.31270; s=2704.38377336->2711.02385476; length=6.64008140285; span_s=2704.38377336->2711.02416173; span=6.64038836884] | MBB.31270[SPMBB__; ref=mbb.31270; s=2704.59777336->2710.79784671; length=6.2000733485; span_s=2704.59777094->2710.79812844; span=6.20035749361],2704.597773359008,2710.797846707504
6.200073348496062,2,VEBB.31290[SPVEBB_; ref=mbb.31290; s=2711.0237927->2717.6638741; length=6.64008140285; span_s=2711.0237927->2717.66418107; span=6.64038836884] | MBB.31290[SPMBB__; ref=mbb.31290; s=2711.2377927->2717.43786605; length=6.2000733485; span_s=2711.23779028->2717.43814778; span=6.20035749361],2711.237792699008,2717.437866047504
6.200073348496062,2,VEBB.31470[SPVEBB_; ref=mbb.31470; s=2768.3793894->2775.0194708; length=6.64008140285; span_s=2768.3793894->2775.01977777; span=6.64038836884] | MBB.31470[SPMBB__; ref=mbb.31470; s=2768.5933894->2774.79346275; length=6.2000733485; span_s=2768.59338698->2774.79374448; span=6.20035749361],2768.593389399008,2774.7934627475042
6.200073348496062,2,VEBB.31490[SPVEBB_; ref=mbb.31490; s=2775.01940874->2781.65949014; length=6.64008140285; span_s=2775.01940874->2781.65979711; span=6.64038836884] | MBB.31490[SPMBB__; ref=mbb.31490; s=2775.23340874->2781.43348209; length=6.2000733485; span_s=2775.23340632->2781.43376382; span=6.20035749361],2775.233408739008,2781.433482087504
6.200073348496062,2,VEBB.32070[SPVEBB_; ref=mbb.32070; s=2960.36574412->2967.00582552; length=6.64008140285; span_s=2960.36574412->2967.00613249; span=6.64038836884] | MBB.32070[SPMBB__; ref=mbb.32070; s=2960.57974412->2966.77981747; length=6.2000733485; span_s=2960.5797417->2966.7800992; span=6.20035749361],2960.5797441190084,2966.7798174675045
6.200073348496062,2,VEBB.32270[SPVEBB_; ref=mbb.32270; s=3024.36126016->3031.00134156; length=6.64008140285; span_s=3024.36126016->3031.00164853; span=6.64038836884] | MBB.32270[SPMBB__; ref=mbb.32270; s=3024.57526016->3030.77533351; length=6.2000733485; span_s=3024.57525774->3030.77561524; span=6.20035749361],3024.5752601590084,3030.7753335075045
6.200073348496062,2,VEBB.32870[SPVEBB_; ref=mbb.32870; s=3216.34792432->3222.98800572; length=6.64008140285; span_s=3216.34792432->3222.98831269; span=6.64038836884] | MBB.32870[SPMBB__; ref=mbb.32870; s=3216.56192432->3222.76199767; length=6.2000733485; span_s=3216.5619219->3222.7622794; span=6.20035749361],3216.561924319008,3222.761997667504
6.200073348496062,2,VEBB.32890[SPVEBB_; ref=mbb.32890; s=3222.98794366->3229.62802506; length=6.64008140285; span_s=3222.98794366->3229.62833203; span=6.64038836884] | MBB.32890[SPMBB__; ref=mbb.32890; s=3223.20194366->3229.40201701; length=6.2000733485; span_s=3223.20194124->3229.40229874; span=6.20035749361],3223.201943659008,3229.402017007504
