field_component,derivative_x,region_name,s_start,s_end,idx_start,idx_end,param_index,param_name,param_symbol,param_value,to_fit
Bx,0,Poly_13,-0.962,-0.9500000000000001,138,150,1,ks_1_1,ks_1_1,18726068.069525722,True
Bx,0,Poly_13,-0.962,-0.9500000000000001,138,150,2,ks_1_2,ks_1_2,29550078.68607332,True
Bx,0,Poly_13,-0.962,-0.9500000000000001,138,150,3,ks_1_3,ks_1_3,20724115.008394994,True
Bx,0,Poly_13,-0.962,-0.9500000000000001,138,150,4,ks_1_4,ks_1_4,5450202.968165748,True
Bx,0,Poly_130,0.616,0.628,1716,1728,0,ks_1_0,ks_1_0,1837973.8117809184,True
Bx,0,Poly_130,0.616,0.628,1716,1728,1,ks_1_1,ks_1_1,-11906683.890433397,True
Bx,0,Poly_130,0.616,0.628,1716,1728,2,ks_1_2,ks_1_2,28923336.896956056,True
Bx,0,Poly_130,0.616,0.628,1716,1728,3,ks_1_3,ks_1_3,-31224658.17531444,True
Bx,0,Poly_130,0.616,0.628,1716,1728,4,ks_1_4,ks_1_4,12640140.682677075,True
Bx,0,Poly_131,0.628,0.646,1728,1746,0,ks_1_0,ks_1_0,118751.55063782317,True
Bx,0,Poly_131,0.628,0.646,1728,1746,1,ks_1_1,ks_1_1,-650616.2477283165,True
Bx,0,Poly_131,0.628,0.646,1728,1746,2,ks_1_2,ks_1_2,1307729.5964237046,True
Bx,0,Poly_131,0.628,0.646,1728,1746,3,ks_1_3,ks_1_3,-1133528.455520233,True
Bx,0,Poly_131,0.628,0.646,1728,1746,4,ks_1_4,ks_1_4,352529.8888046705,True
Bx,0,Poly_132,0.646,0.658,1746,1758,0,ks_1_0,ks_1_0,332765.6426324869,True
Bx,0,Poly_132,0.646,0.658,1746,1758,1,ks_1_1,ks_1_1,-2165395.117672325,True
Bx,0,Poly_132,0.646,0.658,1746,1758,2,ks_1_2,ks_1_2,5265784.751541704,True
Bx,0,Poly_132,0.646,0.658,1746,1758,3,ks_1_3,ks_1_3,-5673577.978888944,True
Bx,0,Poly_132,0.646,0.658,1746,1758,4,ks_1_4,ks_1_4,2285935.6280133473,True
Bx,0,Poly_133,0.658,0.67,1758,1770,0,ks_1_0,ks_1_0,1072910.2464142493,True
Bx,0,Poly_133,0.658,0.67,1758,1770,1,ks_1_1,ks_1_1,-6410549.256328288,True
Bx,0,Poly_133,0.658,0.67,1758,1770,2,ks_1_2,ks_1_2,14362622.292343022,True
Bx,0,Poly_133,0.658,0.67,1758,1770,3,ks_1_3,ks_1_3,-14300935.175405985,True
Bx,0,Poly_133,0.658,0.67,1758,1770,4,ks_1_4,ks_1_4,5339497.851866576,True
Bx,0,Poly_134,0.67,0.682,1770,1782,0,ks_1_0,ks_1_0,2650576.7383475443,True
Bx,0,Poly_134,0.67,0.682,1770,1782,1,ks_1_1,ks_1_1,-15786092.273339573,True
Bx,0,Poly_134,0.67,0.682,1770,1782,2,ks_1_2,ks_1_2,35254934.71397603,True
Bx,0,Poly_134,0.67,0.682,1770,1782,3,ks_1_3,ks_1_3,-34991454.274106994,True
Bx,0,Poly_134,0.67,0.682,1770,1782,4,ks_1_4,ks_1_4,13023094.60599167,True
Bx,0,Poly_135,0.682,0.7000000000000001,1782,1800,0,ks_1_0,ks_1_0,149885.705380067,True
Bx,0,Poly_135,0.682,0.7000000000000001,1782,1800,1,ks_1_1,ks_1_1,-755701.333239843,True
Bx,0,Poly_135,0.682,0.7000000000000001,1782,1800,2,ks_1_2,ks_1_2,1397023.63322933,True
Bx,0,Poly_135,0.682,0.7000000000000001,1782,1800,3,ks_1_3,ks_1_3,-1112687.59820729,True
Bx,0,Poly_135,0.682,0.7000000000000001,1782,1800,4,ks_1_4,ks_1_4,317433.93781205703,True
Bx,0,Poly_136,0.7000000000000001,0.712,1800,1812,0,ks_1_0,ks_1_0,459568.225378196,True
Bx,0,Poly_136,0.7000000000000001,0.712,1800,1812,1,ks_1_1,ks_1_1,-2748569.901281766,True
Bx,0,Poly_136,0.7000000000000001,0.712,1800,1812,2,ks_1_2,ks_1_2,6146366.293862341,True
Bx,0,Poly_136,0.7000000000000001,0.712,1800,1812,3,ks_1_3,ks_1_3,-6092459.885451689,True
Bx,0,Poly_136,0.7000000000000001,0.712,1800,1812,4,ks_1_4,ks_1_4,2259164.3353375485,True
Bx,0,Poly_137,0.712,0.724,1812,1824,0,ks_1_0,ks_1_0,1531917.7019664804,True
Bx,0,Poly_137,0.712,0.724,1812,1824,1,ks_1_1,ks_1_1,-8472707.386403264,True
Bx,0,Poly_137,0.712,0.724,1812,1824,2,ks_1_2,ks_1_2,17571985.4899793,True
Bx,0,Poly_137,0.712,0.724,1812,1824,3,ks_1_3,ks_1_3,-16196346.195651608,True
Bx,0,Poly_137,0.712,0.724,1812,1824,4,ks_1_4,ks_1_4,5597887.00792589,True
Bx,0,Poly_138,0.724,0.736,1824,1836,0,ks_1_0,ks_1_0,3584301.7552996986,True
Bx,0,Poly_138,0.724,0.736,1824,1836,1,ks_1_1,ks_1_1,-19759506.714082655,True
Bx,0,Poly_138,0.724,0.736,1824,1836,2,ks_1_2,ks_1_2,40847098.94110427,True
Bx,0,Poly_138,0.724,0.736,1824,1836,3,ks_1_3,ks_1_3,-37527167.73344886,True
Bx,0,Poly_138,0.724,0.736,1824,1836,4,ks_1_4,ks_1_4,12928353.92727026,True
Bx,0,Poly_139,0.736,0.754,1836,1854,0,ks_1_0,ks_1_0,190467.60178449296,True
Bx,0,Poly_139,0.736,0.754,1836,1854,1,ks_1_1,ks_1_1,-892536.4345726097,True
Bx,0,Poly_139,0.736,0.754,1836,1854,2,ks_1_2,ks_1_2,1534686.3743695563,True
Bx,0,Poly_139,0.736,0.754,1836,1854,3,ks_1_3,ks_1_3,-1138286.7115747312,True
Bx,0,Poly_139,0.736,0.754,1836,1854,4,ks_1_4,ks_1_4,303055.488988735,True
Bx,0,Poly_14,-0.9500000000000001,-0.9380000000000001,150,162,0,ks_1_0,ks_1_0,10275493.489767175,True
Bx,0,Poly_14,-0.9500000000000001,-0.9380000000000001,150,162,1,ks_1_1,ks_1_1,43341149.98110947,True
Bx,0,Poly_14,-0.9500000000000001,-0.9380000000000001,150,162,2,ks_1_2,ks_1_2,68551666.33473408,True
Bx,0,Poly_14,-0.9500000000000001,-0.9380000000000001,150,162,3,ks_1_3,ks_1_3,48188325.08008241,True
Bx,0,Poly_14,-0.9500000000000001,-0.9380000000000001,150,162,4,ks_1_4,ks_1_4,12702401.291018054,True
Bx,0,Poly_140,0.754,0.766,1854,1866,0,ks_1_0,ks_1_0,742214.3784747939,True
Bx,0,Poly_140,0.754,0.766,1854,1866,1,ks_1_1,ks_1_1,-4075036.459110555,True
Bx,0,Poly_140,0.754,0.766,1854,1866,2,ks_1_2,ks_1_2,8374673.616858446,True
Bx,0,Poly_140,0.754,0.766,1854,1866,3,ks_1_3,ks_1_3,-7636325.977296332,True
Bx,0,Poly_140,0.754,0.766,1854,1866,4,ks_1_4,ks_1_4,2607041.9413468405,True
Bx,0,Poly_141,0.766,0.778,1866,1878,0,ks_1_0,ks_1_0,1972516.319184531,True
Bx,0,Poly_141,0.766,0.778,1866,1878,1,ks_1_1,ks_1_1,-10150743.388281615,True
Bx,0,Poly_141,0.766,0.778,1866,1878,2,ks_1_2,ks_1_2,19587967.75456979,True
